index,Tanggal,Username,Text,Text_Clean_Sambung,text_english
404,2022-10-31 15:01:54+00:00,Kabar_Tangsel,buka brin-lde academy  benyamin davnie paparkan keberhasilan pemkot tangsel lewati pandemi covid-19 via,buka brin-lde academy benyamin davnie paparkan keberhasilan pemkot tangsel lewati pandemi covid-19 via,open brin-lde academy benyamin davnie describes the success of the Tangsel municipal government in passing the covid-19 pandemic via
405,2022-10-31 15:01:13+00:00,marahdi2000,belum selesai covid nya kl urusan politik buktinya pilkada diundur,belum selesai covid kalau  urusan politik buktinya pilkada diundur,"Covid hasn&#39;t finished yet, if political matters prove that the regional elections are postponed"
406,2022-10-31 15:00:38+00:00,Dana65596978,sari sejak beberapa bulan terakhir memang tak bisa beraktifitas seperti biasanya pandemi covid-19 turut memaksa sari untuk setap berada dirumah dan tak memungkinkan melakukan kegiatan di luar rumah apalagi melibatkan banyak orang merupakan keniscayaan bagi,sari sejak beberapa bulan terakhir memang tak bisa beraktifitas biasanya pandemi covid-19 turut memaksa sari setap berada dirumah tak memungkinkan melakukan kegiatan luar rumah melibatkan banyak orang merupakan keniscayaan,"Sari, since the last few months, has been unable to do her activities, usually the Covid-19 pandemic has also forced Sari to stay at home, making it impossible to carry out activities outside the home involving many people, which is a necessity"
407,2022-10-31 14:58:36+00:00,ryujinkircon,dulu sih tarakash sebelum covid mah ga tau skrg masih ada apa engga euy udah lama ga ke nangor,dulu tarakash covid mah tidak  tahu  sekarang  masih apa tidak  euy sudah  lama tidak  nangor,"I used to suffer from covid, I don&#39;t know what&#39;s going on now"
408,2022-10-31 14:58:31+00:00,MShafarS,aa cuma malas je tu pn bukan sebab covid rasanya,aa cuma malas je itu  pn bukan covid rasanya,"aa I&#39;m just lazy, it&#39;s not like Covid"
409,2022-10-31 14:58:27+00:00,tvkangjualzoom,fyi lagi banyak pasien covid varian baru dgn gejala radang tenggorokan cobak swabb,fyi banyak pasien covid varian baru dengan  gejala radang tenggorokan cobak swabb,"fyi, there are many new variant covid patients with sore throat symptoms"
410,2022-10-31 14:57:20+00:00,cashdonate,beli covid test trs hasilnya negatif kyk buang2 duit anj,beli covid test terus  hasilnya negatif seperti  buang2 duit anj,buying a covid test and the results are negative is like a waste of money
411,2022-10-31 14:56:53+00:00,Nisa13Aghniya,kayanya emang pada kena covid varian baru deh gejalanya hampir sama semua yg udah mendingan pas diliat dikasih obat dr dokter kaya resep obat buat yg kena covid,kayaknya  memang  kena covid varian baru deh gejalanya hampir sama semua sudah  lebih baik pas diliat dikasih obat dari  dokter kaya resep obat buat kena covid,"It seems like the new variant of Covid, the symptoms are almost the same, everything is better. When you see, you are given medicine from a doctor, it&#39;s like a prescription for getting Covid."
412,2022-10-31 14:56:20+00:00,muslikin_,lu di twit gak keliatan di ig gak keliatan kemaren abis covid gimana gua gak curiga,kamu  twit tidak  kelihatan  ig tidak  kelihatan  kemarin  abis covid gimana saya  tidak  curiga,"You don&#39;t see IG, you don&#39;t see yesterday after Covid, how come I wasn&#39;t suspicious"
413,2022-10-31 14:56:20+00:00,madhakiim,kan haruse sembunyi yakok malah nampakkayak covid kemarin ajaikut semprot2 jalan wkwkwk,kan haruse sembunyi yakok malah nampakkayak covid kemarin ajaikut semprot2 jalan wkwkwk,"You have to hide, okay, it looks like Covid yesterday, just sprayed the streets wkwkwk"
414,2022-10-31 14:55:26+00:00,DanteAruma_,vilhelm parfumerie ini masuk kategori niche karena dia spesialis membuat produk parfum aja vp ini masih baru banget ya di dunia perwewangian karena butik pertamanya buka juni kasian juga ya plan bisnisnya diacak2 covid-19,vilhelm parfumerie masuk kategori niche dia spesialis membuat produk parfum saja  vp masih baru sekali  dunia perwewangian butik pertamanya buka juni kasihan  plan bisnisnya diacak2 covid-19,"vilhelm parfumerie is in the niche category, he specializes in making perfume products only, vp is still very new to the perfumery world, his first boutique opened in June, it&#39;s a pity his business plan was messed up by Covid-19"
415,2022-10-31 14:54:43+00:00,minumairputihh,my long covid symptomsrambut rontok parahhhh sampe takut botak plus jadi cepet capek tapi alhamdulillah gada yang parah banget,my long covid symptomsrambut rontok parahhhh takut botak plus cepat  capai  alhamdulillah tidak ada parah sekali ,"my long covid symptoms, severe hair loss, afraid of baldness plus getting tired quickly, thank God, nothing too bad"
416,2022-10-31 14:54:37+00:00,fajaronline,pemulihan umkm pascapandemi covid-19 putu supadma rudana minta perkuat kolaborasi,pemulihan umkm pascapandemi covid-19 putu supadma rudana minta perkuat kolaborasi,"post-covid-19 recovery for umkm, putu supadma rudana asked to strengthen collaboration"
417,2022-10-31 14:54:32+00:00,mchlvtlk,kayanya ini covid deh,kayaknya  covid deh,looks like covid
418,2022-10-31 14:53:55+00:00,aninrayhan,minggu lalu kena tipes minggu ini positif covid what an unexpected turn of things,minggu lalu kena tipes minggu positif covid what an unexpected turn of things,last week I had typhoid positive week covid what an unexpected turn of things
419,2022-10-31 14:53:25+00:00,noe_roelz,beberapa konsumen gencollagen ku mengalami masalah ini pasca covid ada yg cocok dan pulih sebagian lainnya ga cocok jd ga terlalu ngefek minum kolagen,beberapa konsumen gencollagen ku mengalami masalah pasca covid cocok pulih sebagian lainnya tidak  cocok jadi  tidak  terlalu ngefek minum kolagen,"Some of my gencollagen consumers are experiencing post-covid problems, they are fit to recover, some are not suitable, so drinking collagen is not too effective"
420,2022-10-31 14:52:57+00:00,atiqah_tykass,aku putus cinta cuti seminggu covid,saya putus cinta cuti seminggu covid,I broke up with a week off from covid
421,2022-10-31 14:52:54+00:00,Badmilova,ini yg meninggal anak2 usia -8 tahun covid baru ada balita korbannya bukan bayi umur tahun makin goblok aja pasukan lu,meninggal anak2 usia -8 tahun covid baru balita korbannya bukan bayi umur tahun makin goblok saja  pasukan kamu ,"died, children aged -8 years old, Covid, just a toddler, the victims are not babies aged 15-24 years, the more stupid your troops are"
422,2022-10-31 14:51:34+00:00,aguskuswanto151,memangnya anak balita sudah disuntik vaksin covid kalau ibu bapaknya yg disuntik vaksin emangnya spermanya terpengaruh kenapa di amerika dan eropa gak ada penyakit spt balita itu pdhal mereka divaksin yg sama dng indonesia,memangnya anak balita disuntik vaksin covid ibu bapaknya disuntik vaksin memangnya  spermanya terpengaruh amerika eropa tidak  penyakit seperti  balita padahal  mereka divaksin sama dengan  indonesia,"Indeed, toddlers are injected with the Covid vaccine, their mothers and fathers are injected with vaccines, their sperm are affected by European America, they don&#39;t get sick like toddlers, even though they are vaccinated the same as Indonesia"
423,2022-10-31 14:51:24+00:00,cayapalam,dah hari kedua makan takda rasa check negative covid,sudah  hari kedua makan takda rasa check negative covid,"It&#39;s been the second day of eating, I don&#39;t feel like checking negative for Covid"
424,2022-10-31 14:51:03+00:00,jpnncom,wakil ketua bksap dpr putu supadma rudana mengungkapkan bagaimana umkm menjadi salah satu elemen krusial bagi pemulihan ekonomi nasional pasca-pandemi covid,wakil ketua bksap dpr putu supadma rudana mengungkapkan bagaimana umkm menjadi salah satu elemen krusial pemulihan ekonomi nasional pasca-pandemi covid,deputy chairperson of bsap dpr putu supadma rudana revealed how umkm became one of the crucial elements of post-pandemic national economic recovery
425,2022-10-31 14:49:57+00:00,akunusam,gw paling berasa di long covid ya short losss memoryyy klo ngga brain fog klo ngga jd gampang capek,saya  paling berasa long covid short losss memoryyy kalau  tidak  brain fog kalau  tidak  jadi  gampang capai ,I feel the most long covid short loss memoryyy if not brain fog otherwise it&#39;s easy to achieve
426,2022-10-31 14:48:53+00:00,infoka_id,kemenkes laporkan temuan covid-19 varian xbb jadi kasus,kemenkes laporkan temuan covid-19 varian xbb kasus,Ministry of Health reports findings of Covid-19 variant XBB case
427,2022-10-31 14:48:48+00:00,Michaelnur77,hanya ada di indonesia badan intelijen membantu vaksinasi waktu covid sekarang ke olahraga lembaga lainnya yang sudah ada seperti puskesmas  lembaga oleh raga lainnya ngapain bin kurang kerjaanbanyak waktu luangbanyak anggaran mohon pencerahan,hanya indonesia badan intelijen membantu vaksinasi waktu covid sekarang olahraga lembaga lainnya puskesmas lembaga raga lainnya ngapain bin kurang kerjaanbanyak waktu luangbanyak anggaran mohon pencerahan,only indonesia intelligence agency helps with vaccination during covid now sports other institutions puskesmas other sports institutions what are you doing bro lack of work lots of free time lots of budget begging for enlightenment
428,2022-10-31 14:48:46+00:00,DPR_RI,ketua dpr ri puan maharani mengingatkan kepada seluruh pihak untuk lebih memerhatikan kerumunan massa pada kegiatan-kegiatan yang mulai ramai usai kondisi pandemi covid-19 membaik,ketua dpr ri puan maharani mengingatkan kepada seluruh pihak lebih memerhatikan kerumunan massa kegiatan-kegiatan mulai ramai usai kondisi pandemi covid-19 membaik,Chairperson of the House of Representatives Ri Puan Maharani reminded all parties to pay more attention to the crowds as activities began to get busy after the Covid-19 pandemic conditions improved
429,2022-10-31 14:48:32+00:00,KATADATAcoid,dki jakarta masih menjadi provinsi penyumbang kasus baru harian covid-19 terbanyak,dki jakarta masih menjadi provinsi penyumbang kasus baru harian covid-19 terbanyak,DKI Jakarta is still the province with the most daily new cases of Covid-19
430,2022-10-31 14:48:06+00:00,rajapandir87,bagi ambo yg trasa pak menkesnya bukan dokter kepala bpom bukan apoteker para dokter bungkam hanya perawat saja yg bisa diajak diskusi ttg covid stlah covid vaksin byk yg merasakan efeknya  sakit bahkan meninggal bahkan yg thn yg lalu blg ngak sakit skrg sakit pak,ambo trasa pak menkesnya bukan dokter kepala bpom bukan apoteker dokter bungkam hanya perawat bisa diajak diskusi tentang  covid stlah covid vaksin banyak  merasakan efeknya sakit bahkan meninggal bahkan tahun  lalu bilang  tidak  sakit sekarang  sakit pak,ambo trasa sir the minister of health is not the head doctor bpom not the pharmacist the doctor is silent only the nurse can be invited to discuss about covid after covid vaccines feel a lot of the effects sick and even died even last year they said they weren&#39;t sick now they are sick sir
431,2022-10-31 14:48:05+00:00,mewseeshan, dua orang artis penampil gilbert nathaniel ibet kiri dan gading sati kanan merasa pramuka berhasil membuat acara yang ramai dan menyenangkan kontrol kerumunan orang juga berhasil dilakukan dengan baik ini acara tergokil sejak covid-19 ucap gading,dua orang artis penampil gilbert nathaniel ibet kiri gading sati kanan merasa pramuka berhasil membuat acara ramai menyenangkan kontrol kerumunan orang berhasil dilakukan baik acara tergokil sejak covid-19 ucap gading,"two performers, gilbert nathaniel ibet, left, ivory sati, right, feel that scouts have succeeded in making the event lively, fun, crowd control has been successful, both the craziest event since covid-19, said ivory"
432,2022-10-31 14:47:54+00:00,infopamulang_, buka brin-lde academy  benyamin davnie paparkan keberhasilan pemkot tangsel lewati pandemi covid-19  berita tangsel,buka brin-lde academy benyamin davnie paparkan keberhasilan pemkot tangsel lewati pandemi covid-19 berita tangsel,open brin-lde academy benyamin davnie describes the success of the tangsel city government in passing the covid-19 pandemic tangsel news
433,2022-10-31 14:47:39+00:00,Baliportal_news,sebanyak pasien covid-19 di kota denpasar sembuh kasus positif bertambah orang //,sebanyak pasien covid-19 kota denpasar sembuh kasus positif bertambah orang //,"As many as Covid-19 patients in Denpasar City recover positive cases, more people //"
434,2022-10-31 14:47:25+00:00,pmrutckk,perkembangan harian kes jangkitan covid-19 pada oktober sumber  kenyataan media harian kerajaan negeri sabah oktober,perkembangan harian kes jangkitan covid-19 oktober sumber kenyataan media harian kerajaan negeri sabah oktober,"the daily development of covid-19 infection cases in October, the source of the Sabah state government&#39;s daily media statement in October"
435,2022-10-31 14:46:32+00:00,glimpns,aturan baru ga boleh mouth to mouth sekarang takut covid hahah,aturan baru tidak  boleh mouth to mouth sekarang takut covid hahah,new rules no mouth to mouth now afraid of covid hahah
436,2022-10-31 14:46:23+00:00,gimaharan14,ada ada aja nih varian covid-19 semoga ngga berlangsung lama di jatim dan di indonesia ini,saja  varian covid-19 semoga tidak  berlangsung lama jatim indonesia,"Just the Covid-19 variant, hopefully it won&#39;t last long, East Java, Indonesia"
437,2022-10-31 14:46:19+00:00,seeingJulie,me ordering gofood driver arrived at the gate me pak diiket di pagar aja ya saya lagi isoman soalnya driver ohh iya lg kurang enak badan ya bu me positive pak ini driver oo emang masih ada ya covidme ya masih paaakk,me ordering gofood driver arrived at the gate me pak diiket pagar saja  saya isoman soalnya driver iya lagi  kurang enak badan bu me positive pak driver oo memang  masih covidme masih paaakk,"I ordered a gofood driver arrived at the gate for me, sir, I just got on the fence, I&#39;m soman, the problem is that the driver isn&#39;t feeling well, ma&#39;am, I&#39;m positive, sir, the driver, oo, it&#39;s still Covidme, it&#39;s still bad"
438,2022-10-31 14:46:12+00:00,BmkgSobat,kaitannya bukan ama vaksin tp ama covidnya orang yg dah kena covid bakal lebih lemah,kaitannya bukan sama  vaksin tapi  sama  covidnya orang sudah  kena covid bakal lebih lemah,"The connection is not with the vaccine but with Covid, people who have had Covid will be weaker"
