Tanggal,Username,Text
2022-10-31 12:34:08+00:00,pgnmisuh,"Wkwkwk sudah diagnosis tegak, asma🥲 pantesan w kelimpungan bgt yak pas covid huehehehhe"
2022-10-31 12:33:45+00:00,terasbandungcom,"Sempat Dihentikan Sementara, Layanan Vaksinasi Covid-19 di Kota Bandung Kembali Dibuka https://t.co/u7i2rgzSGp"
2022-10-31 12:33:44+00:00,ofit_dj,Puan Maharani meminta Pemerintah mengantisipasi lonjakan kasus Covid-19 menyusul telah masuknya varian sub Omicron XBB di Indonesia. https://t.co/BuXcWdutyZ 2024 presiden peremPUAN
2022-10-31 12:33:23+00:00,prepalltheway,"Ini apa karena kebiasaan covid sepi trus tiba tiba sekarang rame banget malah takut gitu euy, keinget yang di korea sama stadion gitu rame2nya https://t.co/Yk0NrFNyUz"
2022-10-31 12:33:20+00:00,JapenSabah,"PERKEMBANGAN  HARIAN KES JANGKITAN COVID-19 PADA  31 OKTOBER 2022.

Sumber : Kenyataan Media Harian Kerajaan Negeri Sabah, 31 Oktober 2022

#JaPenSabah
#MenangBersama https://t.co/YctbFjaXWj"
2022-10-31 12:33:00+00:00,anssyzni_,"Sebagai seorang yang kerja tempat yang swab covid ni , aku nk bgtau laa. Gentle kene hati2 skrg, kes meningkat matt. Hari2 ade org positive 😌 Stay safe everyone 🙌🏻"
2022-10-31 12:32:42+00:00,kompascom,"Berikut update Covid-19 di Jatim, DIY, Bali, NTB, NTT, Kalbar, dan Kalsel 31 Oktober 2022. https://t.co/PC5Pz1vdGl"
2022-10-31 12:32:19+00:00,USAIDKenya,"""Njia rahisi ya kupambana na ugonjwa wa COVID-19 ni kuchanjwa"", says Daniel Kemoi, senior chief in Utawala. He encourages his fellow community members to get the COVID-19  vaccine. #PataChanjookuwachonjo. https://t.co/CahodnFkC2"
2022-10-31 12:31:29+00:00,bomberai1,"""Perkembangan terbaru terkait situasi COVID-19 di Indonesia""  
https://t.co/M5NpWdwuh6"
2022-10-31 12:31:27+00:00,lady_bugg11,"@isacjohore Mmg covid x pernh hilang, tp@time ni plk kau nk takotkn rakyat"
2022-10-31 12:31:20+00:00,denigmatic,@husainalkhalifi Wkwkwkkwwwwkwkwk gelo kangen jaman covid hayang lockdown deui
2022-10-31 12:31:18+00:00,hudaaazafar,aku bengang aku covid 🤬🤬🤬🤬 https://t.co/H10nx7O3Vc
2022-10-31 12:31:01+00:00,tauberitamedia,DKI Jakarta menjadi provinsi terbanyak penambahan kasus COVID-19 per Senin (31/10/2022). Data tersebut diperbarui setiap harinya oleh Satgas COVID-19. https://t.co/mzPFNimZRx
2022-10-31 12:30:44+00:00,777mirae,"Ya Allah bagi la covid tk dekat dengan aku , lps trial kang dekat lah skrg ya ndak mampu aku"
2022-10-31 12:30:39+00:00,antaranews,"UGM pastikan kembali gelar Anugerah Hamengku Buwono (HB) IX Award saat dies natalis ke-73 kampus pada Desember 2022 setelah dua tahun vakum akibat pandemi COVID-19. #UGM 

https://t.co/XfNMZszKKG"
2022-10-31 12:30:37+00:00,aiyengood,"I vote #straykids    for Worldwide Fan's Choice Top 10 #MAMAVOTE

btw my dinner prepared by my mom. kena covid ni perut jd kecik ke cemana? nak perabih ni amek masa sejam. 🥲 https://t.co/ibMjxwphiI"
2022-10-31 12:30:33+00:00,afis_farisxxvii,"Korang memang setan eh berharap makin ramai meninggal sebab covid sebab nak exam online? Well, if that you hope (many die) let be that numbers include your closest one. Babi bengap bangang bahlol bodoh sial tolol ngok mangkuk ayun pantat jubor celaka lahanat lancau fookemak"
2022-10-31 12:29:53+00:00,bayutresnarr,sakit sakit teuing anjing tenggorokan teh apa iya covid terus terusan
2022-10-31 12:29:37+00:00,sdalinaa,Post covid come again - dada rasa sempit &amp; tarik nafas pun x habis 🥹😭
2022-10-31 12:28:35+00:00,clevemod,"Croffle, dalgona, dan berbagai eksperimen selama covid... https://t.co/HlPXDEkqf2"
2022-10-31 12:28:31+00:00,aishah_safuan,Peritnya covid kalini rasa nak tercabut segala sendi yang ada
2022-10-31 12:28:17+00:00,cursed4yu,"@txtdrpemerintah @Caksuu_ Iyaaa, karena yg pengangguran itu mati kena covid"
2022-10-31 12:28:05+00:00,jhoebidenbigwin,"@_Ayu_aja Aku takut kak..kalau tentang pegang memegang.....
Aku tetap setia sama COVID 19
Harus jaga jarak..."
2022-10-31 12:28:02+00:00,tauberitamedia,DKI Jakarta menjadi provinsi terbanyak penambahan kasus COVID-19 per Senin (31/10/2022). Data tersebut diperbarui setiap harinya oleh Satgas COVID-19. https://t.co/mzPFNi4QDp
2022-10-31 12:27:59+00:00,ravelitagst,@flonoviadinda covid atau long covid ya Flo? bulan lalu flu skrg masa kena lagi cobaaa😩
2022-10-31 12:27:10+00:00,arga_wisastra,"Ya Allah,, SIM udah di perbarui walau bikin baru lagi, SKCK selesai, akun drever Go-Jek dan grab sudah di aktifkan kmbali stelah 2th non aktif sementara, akibat motor di tarik lising, karena covid, dgn mmbaca basmalah kepengen mulai, malah motor ambruk gak bisa jalan dosa apa ini"
2022-10-31 12:26:59+00:00,bestyoland,"Ini yg aku rasain sampe saat ini ya Allah. Long Covid itu nyata ygy. Klo kamu gak ngerasain, yah harusnya bersyukur bukan malah ngatain org lain bohong/hoax 🥲
Kita memang sama"" disebut manusia, tapi imun kita berbeda bestie 😭 https://t.co/DtHVXNvMVa"
2022-10-31 12:26:24+00:00,ila98_,Mak ni kalau cakap tak sihat sikit even pening je pun memang 2-3 kali la dia masuk bilik datang cek. Time satu family kena covid haritu subuh2 lagi dia cek sorang2 punya oxygen padahal dia demam jugak 🥲
2022-10-31 12:26:21+00:00,maspinj0l,"inget jaman covid dulu naik mrt bener2 ada jarak. skrg kaya bener2 nempel nempel, time flies freakin fast. alhamdulillah tapi lah ya"
2022-10-31 12:25:24+00:00,ketekbuluwangi,"Intinya pas ibu kedetek kena pcr dan swab

Ibu mengakui kena treatment ato tidak

Apa ibu langsung ada gejala nafas pendek lalu ke rumah sakit dan kena PCR

akuin aja ibu ary

Soalnya ada yang kena gejala asma tapi tidak ada treatment covid seperti yang di terapkan RS https://t.co/B5VLrIEJ7x"
2022-10-31 12:24:55+00:00,_ikhwanyan,"Alhamdulillah, peluncuran buku tematik  G20, Pulih bersama bangkit perkasa, Gagasan Optimis dari Indonesia untuk Kebangkitan Dunia Pasca Pandemi Covid-19, berjalan Sukses. Terima kasih atas dukungan penuh dari @perpusnas1  @perpusnas_press. Senang menjadi bagian dari sejarah ini. https://t.co/Z39xKRQY5h"
2022-10-31 12:24:47+00:00,SwaaIju,Ini dampak covid juga sih orang-orang sampe rela desek-desekan buat cari hiburan setelah beberapa tahun di rumah doang https://t.co/oCzOJUjS8q
2022-10-31 12:24:27+00:00,DanielWangael,"@Nnauye_Nape Takwimu hizi zinatia shaka, vimepunguza uaminifu wa matumizi ya teknolojia, pamoja na COVID-19 ila nadhani wengi hawakufikiwa au changamoto za teknolojia zimewagharimu makarani kufikisha taarifa!

Kwa kweli inatafakarisha!"
2022-10-31 12:23:59+00:00,detikcom,Segerombolan orang berhamburan keluar dari salah satu pabrik iPhone terbesar di China setelah diketahui ada wabah penularan COVID-19.  https://t.co/bavMTWPNNH
2022-10-31 12:23:49+00:00,77Jariku,"PC ini powernya kuat skali, maskernya sj gak dibuka-buka.Msh covid kah🤣🤣"
2022-10-31 12:23:06+00:00,ofit_dj,Puan Maharani meminta pemerintah mengantisipasi lonjakan kasus Covid-19 menyusul telah masuknya varian sub Omicron XBB di Indonesia. Puan mengingatkan perlunya peningkatan c dosis 3 vaksin Covid-19 atau yang dikenal dengan booster. https://t.co/NkNB5kjYPq 2024 presiden peremPUAN
2022-10-31 12:22:58+00:00,33Xaidu,"@MusseGareeb_ Yim covid seet moude, unka wajood b mit jayega kya? 🤣"
2022-10-31 12:22:37+00:00,babibacoddz,anjir gue kena covid
2022-10-31 12:21:57+00:00,sobrifd,"Patut tak test covid tetiba sakit tekak. So far, semua aku test negative dalam hidup ni. Haha"
2022-10-31 12:20:58+00:00,Namia_Luzzi,post covid sangat memenatkan
2022-10-31 12:20:33+00:00,theskola,@nikhambali Covid ke bro? Kalau baru2 mmg sakit tekak teruk.
2022-10-31 12:20:13+00:00,TinmanVox,"@AREAJULID Dari jaman dulu banyak perang antar kerajaan, perang dunia 1&amp;2, wabah black death dsb yg korbannya jauh lebih banyak dr Covid, gunung api Tambora meletus yg konon abunya bikin musim panas hilang selama beberapa tahun, dsb jg org2 bilang mau kiamat. Nyatanya ga kiamat2 sampe skrg"
2022-10-31 12:19:29+00:00,GGC_Ceria,@Juandaaaa_id @clorophile12 @xxnttxxx @dicosaurus_ @kegblgnunfaedh Aku aja 14 thn dr 2014 perkiraan 2028 tp ya sptnya mundur ada covid
2022-10-31 12:19:16+00:00,nrezatiauni,my housemates semua positive covid kecuali wani and i. malam memula tu kesian diorang tapi sekarang nampak macam ceria dah.
2022-10-31 12:17:49+00:00,notdinoot,@fxx04w shit yal covid ke fckkk aku dahla peluk farisha tadi
2022-10-31 12:17:23+00:00,tvstvmy,"Strategi Pembangunan Pasca COVID-19 (PCDS) 2030 dirangka Kerajaan Sarawak merupakan langkah ke arah menyediakan Sarawak yang lebih maju untuk generasi masa baharu.

Dapatkan info terkini PRU-15 di microsite kami: https://t.co/6yeF6PMSoW

#TVS122 #TVSNews 

https://t.co/9iWaN2vFa8"
2022-10-31 12:16:59+00:00,Sampit_id,"Kasus Harian Covid-19 di Kalteng, 31 Oktober 2022 : Sembuh 4 Orang, Konfirmasi 4 Orang. Mari Terus Disiplin Prokes https://t.co/6uIUzzVrNA"
2022-10-31 12:16:46+00:00,Veteran_covid,"@Yattie2022 @Sean1724501685 @KompasTV Itu tokoh di channel youtube woko, calon mantune pak galino, koncone pak gendut, pacare tiwok."
2022-10-31 12:16:19+00:00,daintelassie,"pas bgt kita 3 taun walau kepotong covid, dan selasa tu hari gue nt pas abis salting kan, trs gue sering bgt ngomong pgn lupain dia besok, walau gabjsa wkwk ya gmn org tiap hari ketemu anjir"
2022-10-31 12:15:55+00:00,bundakocan,"keinget dulu jaman ibu kena covid, aku utang sana sini pinjem uang buat beliin obat sama ngasi makan orang rumah. sekarang sedih banget menyaksikan hal sama tp kondisi nya kebalik"
2022-10-31 12:15:45+00:00,iz___za,rekor 9 orang positif covid di kantor😵‍💫
2022-10-31 12:15:09+00:00,thisisnotunaa,Abg aku kena covid lagi...haih
2022-10-31 12:14:46+00:00,RashidYusoff11,"@epirhotshot Depa dah gabra…sbb tu defensive. 

Takut depa guna COVID jer…jahat depa ni!"
2022-10-31 12:14:03+00:00,MicaVDD,"Tadi masa tunggu Intan kat luar lobi ofc ada brader motor usang dok sorg2 menung &amp; mundar mandir kerunsingan. Dia takut2 nak tegur.. ditanya “puan ni peguam ke?”

Dia luahkan masalah dia hilang keje sejak covid, wife baru kena tindakan insolvensi. Anak 5 kecik2. Allahu."
2022-10-31 12:13:40+00:00,izwanfuad,Apa rasa do kena covid 2 kali? Dah la pregnant pulak
2022-10-31 12:13:36+00:00,AliffBJ1,"@KKMPutrajaya @Khairykj Hentikan berita palsu &amp; pastikan covid vaksin selamat. Pfizer sendiri mengakui ianya xde kajian klinikal dan xde data keselamatan. Byk yg kena aefi lepas amik suntikan UJIKAJI Vaksin,apa tanggungjawab &amp; tindakan KKM utk membetulkan perkara yg terang2 salah. Jgn sebar berita palsu"
2022-10-31 12:12:15+00:00,roihan211,Puan Maharani menyinggung isu krisis global hingga pemulihan pasca pandemi Covid-19 dalam pidato P20 di Gedung DPR. Puan mengatakan bahwa DPR RI mendukung kontribusi parlemen dalam menyelesaikan berbagai krisis global. https://t.co/QeJMtt7Em3 2024 presiden peremPUAN
2022-10-31 12:11:26+00:00,AnakItikKuning,"Positive COVID-19
Kuarantin kat bilik.. Suami kat ruang tamu.."
2022-10-31 12:11:02+00:00,AisyahKhay,"@harith_izzat149 Hi, I ada 1 extra tiket konsert Rossa sebab my friend positif covid. You nak ke?"
2022-10-31 12:09:51+00:00,hafirsam_,@dr_koko28 Post long covid ku parosmia. Dah setahun lebih ngalamin ini. Baru 70% sembuhnya
2022-10-31 12:09:48+00:00,chadolae,@byulightj Dah sakit covid confirm la terbaring je 😭 mana fikir ngundi dah. Sakit wuiii
2022-10-31 12:09:27+00:00,Faujijpn_,"@dr_koko28 Lagi2 long covid yg disalahkan 🤣🤣🤣🤣🤣

Fucksin laknat"
2022-10-31 12:09:11+00:00,umandenadengu,"Mpango ni kupitia mlango wa nyuma. SSH kwanza awape hela za ruzuku accrued to date, awafukuzilie mbali kina covid ili wateue washikaji wao, ateue Mwenyekiti wa Maridhiano askofubagonza makamo fatmakarume. Kila kitu ni maridhiano via blogu ya marysarungi si Bunge. Mwisho ni leo... https://t.co/KB4uOqx72R"
2022-10-31 12:09:03+00:00,chottokawaii67,"@health_malaysia Ye dowhh waktu covid hari tu aku mimpi mak ayah aku gaduh teruk aku ajak mak aku tinggalkan ayah aku mak aku tak nak , aku menangis time tu sampai sesak nafas last2 terbangun dari mimpi tapi mata aku bergenang dengan air mata"
2022-10-31 12:08:20+00:00,SoyaCincauBM,"Anda pakai pelitup muka apabila keluar? Kes COVID-19 nampaknya meningkat, pastikan anda lindungi diri. https://t.co/X2wOm5I9U3"
2022-10-31 12:07:58+00:00,kominfodiy,"🚨 JOGJA ELING LAN WASPADA 🚨
Pada tanggal 26/10/2022 penambahan kasus positif COVID-19 +72. Pada slide 3 terlampir Data Vaksinasi COVID-19 di DIY. 

Selengkapnya
▶️ Website COVID-19 DIY https://t.co/eKcyt89wDt. 

▶️ Website Vaksinasi COVID-19 DIY
https://t.co/MlY1PKnJDD https://t.co/QcASz7eoz5"
2022-10-31 12:07:54+00:00,enamjuni,"Tiga kali berturut2, di tiga negara, dalam 1 bulan, tragedi dengan korban jiwa ratusan 😐 above still asks much more souls after covid."
2022-10-31 12:07:47+00:00,Izzudd1n_,@AimanHamizi Thank you aiman. Kat mana nak tengok statistik covid harian eh sekarang? Nak cari aku punya haha
2022-10-31 12:06:53+00:00,moccantara,@SumandoGaek Apa hubungannya gagal ginjal akut pada anak dgn vaksinasi apalagi vaksin covid? Wong balita aja belum boleh divaksin covid di Indo. Gimana korelasinya secara medis? Minta tlg jelaskan
2022-10-31 12:06:16+00:00,palingadit,"Yang perlu diperhatikan:

- Siapin waktu sekitar 1-2 jam buat tes psikologi online karena soalnya banyak banget.

- Tes kesehatan kayaknya formalitas (online juga). Kayak screening Covid-19. Centang-centang form.

- Pembayaran transfer bank biar sat set, pilihannya cuma Bank BNI."
2022-10-31 12:05:15+00:00,Nasrull99884370,@dr_koko28 Enak liat yg belum vaksin gak ada cerita long covid...
2022-10-31 12:05:14+00:00,FajarIDNetwork,"Kasus Positif COVID-19 Dunia Kembali Naik, Varian XBB Jadi Penyumbang Terbanyak
_
Selengkapnya di: https://t.co/j2SLeKAPIY🌐
Follow kami untuk berita menarik lainnya
-
#Covid19 #SubVarianXBB #Waspada"
2022-10-31 12:05:00+00:00,JenyLopes17,Puan Maharani meminta semua pihak mengantisipasi terjadinya lonjakan kasus Covid-19 dengan meningkatkan protokol kesehatan dan kesiapan fasilitas kesehatan yang berkaitan dengan infrastruktur medis. https://t.co/SiaaPEopqx 2024 presiden peremPUAN
2022-10-31 12:04:25+00:00,urjoblessfan,"Nak pesan kat korang kes covid-19 rn tgh naik balik. So sila la pakai mask ke mana2 (ni pesanan utk diri sendiri jugak). My friend baru kena covid last week and symptom dia macam covid awal2 dulu.

Jaga kesihatan ✌️"
2022-10-31 12:04:13+00:00,Adeidas,@prwngptr Wkwkw memang era covid ini menghadapkan kita dgn pilihan2 dilematis. 🤣
2022-10-31 12:04:06+00:00,flonoviadinda,Banyak banget yg tumbang. Beneran faktor cuaca atau covid sih? 😂
2022-10-31 12:03:53+00:00,PolresPematang1,"Menghimbau Kepada Masyarakat agar Mematuhi Protokol Kesehatan dengan Cara 5M.
Sayangi diri sendiri dan Keluarga, jaga kebersihan lingkungan sekitar, bersama kita bisa memutus rantai penularan COVID-19

#polriuntukindonesia
#polricegahcorona
#IkutiAturanCegahCorona https://t.co/Erf2ipcpRS"
2022-10-31 12:03:49+00:00,miff_sucii,"@CNNIndonesia Ya betul turun, jumlah per kapita juga turun. Banyak yg MD, korban covid."
2022-10-31 12:03:47+00:00,ccacon,"@tanyarlfes yaallah mantan gue S1 tiap tugas yang suruh translate gue anak lulusan SMK ini, terus dia gak percaya covid  🫠. obos gue tesis s3 nya 40% dikerjakan gue. skripsian temen gue anak hukum sbegaian besar gue yang kerjain (dia emang pas SMP ambil paket c)."
2022-10-31 12:03:38+00:00,Kartika24422342,"@PartaiSocmed Ah sudah biasa itu, dulu jg kebal covid krn doa katanya https://t.co/BbofkIJ44M"
2022-10-31 12:03:34+00:00,IniAkuBest,"Puan Maharani menyoroti soal krisis pangan dan energi global yang diperparah akibat pandemi Covid-19, perubahan iklim, dan ketegangan geopolitik. https://t.co/d2S00nLZoH 2024 presiden peremPUAN"
2022-10-31 12:01:55+00:00,seagulgirl,Tapi iya sih:” soalnya covid beneran udah mulai jadi flu aja gak sih? Dan orang2 nungguin kurang lebih 3 tahun buat ngerasaiin gitu lgi
2022-10-31 12:00:37+00:00,Rembulaaaannn,"Deretan Kebohongan Susi ART Sambo Menurut Bharada Richard Eliezer
1. Pelecehan Putri Candrawathi
2. Ferdy Sambo lebih sering di rumah Jl. Saguling
3. Isolasi Sambo terkena Covid-19
4. Brigadir Yosua tidak punya kamar di rumah dinas Sambo.
5. Senpi laras panjang Brigadir Yosua https://t.co/H0xMuZih29"
2022-10-31 12:00:33+00:00,APENG_23,"Pernah diposisi hafas lagi gak ada kerjaan gegara di PHK karena gak bisa balik ke tempat kerja setelah dia cuti, karena waktu itu gak ada penerbangan alhasil dia disuruh ngundurin diri setelah 2 kali pemanggilan masuk kerja dia gak bisa masuk2 karena covid merajalela waktu itu."
2022-10-31 11:58:56+00:00,bckepri,"-PSO BC Tipe A Tg. Balai Karimun, dan KPP Pratama Tg. Balai Karimun. Bertempat di lapangan Kanwil DJBC Khusus Kepulauan Riau, upacara digelar secara offline setelah dua tahun sebelumnya dilakukan secara daring akibat pandemi Covid-19. https://t.co/XrzWE52Gvs"
2022-10-31 11:58:36+00:00,Izzudd1n_,KLSCM in 13 days astu tiba tiba kena covid 🥲🥺
2022-10-31 11:58:15+00:00,jjeenngga,"Ya jelas membludak lah, lu bandingin Ama jaman covid yg org nya cuma 6-7 org an, skrg ada 25 org an
Bs ngitung ga si?! makin byk org ya makin besar lah, tp kan duit yg masuk ke elu jg gede, konsekuensi lahh
Mikir coba"
2022-10-31 11:58:15+00:00,roihan211,"Pandemi Covid-19 membawa banyak dampak &amp; perubahan atas kondisi kesehatan, sosial, perekonomian, hingga hankam. Di tengah kondisi ini, Puan Maharani tetap fokus memimpin salah satu pilar demokrasi RI. https://t.co/cqqT4yhPrs 2024 presiden peremPUAN"
2022-10-31 11:58:09+00:00,kaali02,@ncbncult Aadi moham Adhe covid lo @KTRTRS Hyd Lo 5 flyovers open chesadu Mari AP Lo roads eyyataniki em karma
2022-10-31 11:57:58+00:00,hermangoranov,"@LtdAkbar Long covid disini bisa karena kerusakan organ pasca coped, efek obat2an/ventilator, lendir kental. Namun kerusakan organ pasca coped cuma ada pada pasien dgn gula darah ga terkontrol dan disertai kurang antioksidan(vit d dan c). Cuma mereka bikin teori coped lebih dari 2 minggu."
2022-10-31 11:57:47+00:00,medinaaaaa__,"@aemieruls_ Tak berapa nak okay. Sbb semalam cousin meninggal. Harini kebumi but tak boleh tengok jenazah 😭 Sbb jenazah positif covid 😔 

Alfatihah untuk sepupuku 🤍"
2022-10-31 11:57:41+00:00,RToniTan1,"@MARQUEZ__93 RK dak suka saya lebay makan mie di era covid plus telor 2 20 menit,,"
2022-10-31 11:57:27+00:00,harismz,"tapi secara umum, memang tidak ada seluruh daerah serentak.
kalo di kita, mungkin kayak CFD sudirman saja. 
sebelum covid juga kpop BTS konser disini kan, juga musik² EDM. joget² &amp; jingkrak2. well, time will tell."
2022-10-31 11:56:45+00:00,ditpromkes,"Hi Healthies,

Melihat situasi dan kondisi pandemi Covid-19 yang saat ini terjadi, dimana penemuan Varian XBB resmi terdeteksi di Indonesia, Pemerintah menyatakan bahwa tidak akan mencabut pemberlakukan Pembatasan Kegiatan Masyarakat (PPKM). https://t.co/yQ0uwqNlxr"
2022-10-31 11:56:41+00:00,rezaperkusi,@el__piji Cikadut anu pemakanan Covid tea ning.....
2022-10-31 11:56:39+00:00,purnomo07834451,@hey_tif @AlvinVi52468704 @ChusnulCh__ Resto babi guling ya.. 😂😂 penyebab covid 19..pantes..
2022-10-31 11:55:00+00:00,RCakrabuana,"@txtdrpemerintah Dapet penerawangan kenya akibat covid 19 banyak temen gw yg kena phk, yg punya perusahaan pada tutup yg efeknya banyak pekerjanya terpaksa di phk"
2022-10-31 11:54:48+00:00,MRLofficials,"@RajaMohdShahrim Dah macam virus covid meliputi tiang🤣
Macam baju tido dot dot🤣
Macam sarung bantal dot dot🤣"
2022-10-31 11:54:33+00:00,MrPelitaBuruk,Peng*** suka membebel. Ckp kitorang x reti jaga diri lah. Apa lah… tup tup dia kena covid kali kedua. Aku pulak nak demam dah ni. Takut lah. Esok nak ke program Pissa.
2022-10-31 11:53:54+00:00,s1en_2,"Ia memaparkan, ekonomi global sempat tertekan akibat pandemi Covid-19, namun ketika mulai terjadi pemulihan malah justru dihadapkan pada guncangan akibat perang Rusia dan Ukraina."
2022-10-31 11:53:51+00:00,suria_malaysia,"Apa cerita harini? 🤔

- Malaysia dilanda gelombang kecil penularan COVID-19 susulan lebih 3 ribu kes baru direkodkan

- KKM syor SPR benarkan ceramah besar-besaran bagi kempen PRU15

- Malaysia sedang semak dakwaan ada rakyat negara ini terkorban dlm insiden rempuhan di Seoul"
2022-10-31 11:53:27+00:00,dzbb,"#BantayCOVID19: Bilang ng mga aktibong kaso ng COVID-19 sa Muntinlupa City, nasa 83 pa. | via @dzbbsamnielsen https://t.co/0jdYEexrGW"
2022-10-31 11:52:55+00:00,kyuyuran12,"@Krainsanders @susilo Nah ini ws jg sama masalah nya.
Senior engga ada.

Untuk jadi tumpuan kan engga ada diatas grego.
Semua dari nol.
Grego dulu bagus, sempet kena cedera.
Terus covid.
Belum lg diperfoma terbaik nya lg.
Sekarang ws udah pada rajin ikut turnament kan.
Bibit dikembangin kaya ester dll"
